Application_Domain,Application_Name,Project_Id,BRD_Req_ID,Req_Description,TC_ID,Test_case_summary,Test_case_description,TC_ID_Step,Test_Steps,Expected_results,Fun_ID,Impact_Fucntionality,Impacted_Component,Component_ID,DataSourceId,Impact_Table,Impact_Column,Precondition_Fucntionality,Precondition_Table,Precondition_Column,Keywords,Test_Data,TD_ID
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_3,"Choose a image file of type ""JPG"" that is less than 1 MB","The file name is selected in the ""Choose a file"" box",BRD_01/OHRM_1.13_F1,upload a picture ,component-8,1009,,None,None,Check the upload of a PNG format image,Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site. A doc file is available that is less than 1 MB,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_4,Click on upload,The file gets uploaded and the older image is replaced,BRD_01/OHRM_1.13_F1,upload a picture ,component-9,1003,,None,None,Check the upload of a PNG format image,Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site. A doc file is available that is less than 1 MB,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_5,Click on the photograph displayed at the top left corner of the page,"The ""Photograph screen"" will be displayed",BRD_01/OHRM_1.13_F1,upload a picture ,component-4,1001,,None,None,Check the upload of a invalid format of the picture (may be a .doc file) that is less than 1 MB,Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site. A doc file is available that is less than 1 MB,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_6,"Click on ""Choose a file"" button",You will be able to browse your local machine for images,BRD_01/OHRM_1.13_F1,upload a picture ,component-1,1008,,None,None,Check the upload of a invalid format of the picture (may be a .doc file) that is less than 1 MB,Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site. A doc file is available that is less than 1 MB,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_7,Choose the doc file that is less than 1 MB,"The file name is selected in the ""Choose a file"" box",BRD_01/OHRM_1.13_F1,upload a picture ,component-7,1010,,None,None,Check the upload of a invalid format of the picture (may be a .doc file) that is less than 1 MB,Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site. A doc file is available that is less than 1 MB,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_8,Click on upload,An error message is displayed that the format is not supported- <The exact error message>,BRD_01/OHRM_1.13_F1,upload a picture ,component-2,1007,,None,None,Check the upload of a invalid format of the picture (may be a .doc file) that is less than 1 MB,Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site. A doc file is available that is less than 1 MB,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_9,Click on the photograph displayed at the top left corner of the page,"The ""Photograph screen"" will be displayed",BRD_01/OHRM_1.13_F1,upload a picture ,component-7,1010,,None,None,"Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site,A JPG file is available that is more than 1 MB",,,,DOB,1007
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_10,"Click on ""Choose a file"" button",You will be able to browse your local machine for images,BRD_01/OHRM_1.13_F1,upload a picture ,component-1,1008,,None,None,"Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site,A JPG file is available that is more than 1 MB",,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_11,Choose the JPG file that is more than 1 MB,"The file name is selected in the ""Choose a file"" box",BRD_01/OHRM_1.13_F1,upload a picture ,component-9,1003,,None,None,"Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site,A JPG file is available that is more than 1 MB",,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.13,Upload Image ,BRD_01/OHRM_1.13_TC4,"Validate if the user can upload a picture from the site of the format (jpg, png, gif )",Check the upload of a JPG format image,BRD_01/OHRM_1.13_TC4_12,Click on upload,An error message is displayed that the size is over the limit,BRD_01/OHRM_1.13_F1,upload a picture ,component-1,1008,,None,None,"Orange HRM 3.0 site is launched on a compatible browser and a ESS User account holder is logged in to the site,A JPG file is available that is more than 1 MB",,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.16,View Doctor Availability,BRD_01/OHRM_1.16_TC7,Doctor Availability,Validate and Update Doctor Availability details,BRD_01/OHRM_1.16_TC7_6,Add Doctor Availability  page should open,Open Doctor availability Page,BRD_01/OHRM_1.16_F1,Doctors Avalability List,component-6,1006,,None,None,Admin has to know the new Doctor  avalability details,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.23,Search Doctor,BRD_01/OHRM_1.23_TC14,Search doctor Details,Doctor details,BRD_01/OHRM_1.23_TC14_1,Login and navigate to Search Doctor page,Search doctor page to be dispalyed,BRD_01/OHRM_1.23_F1,None,component-3,1004,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.23,Search Doctor,BRD_01/OHRM_1.23_TC14,Search doctor Details,Doctor details,BRD_01/OHRM_1.23_TC14_4,"Error alert should be displayed ""Please select all the values!!"" if criteria and values are not selected.","Error meassage to be displayed ""Please select all the values!!""",BRD_01/OHRM_1.23_F1,None,component-7,1010,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.24,Register Treatment,BRD_01/OHRM_1.24_TC15,Book treatment,Navigate to Register Treatment page,BRD_01/OHRM_1.24_TC15_1,Login and navigate to Register Treatment page,Register Treatment page,BRD_01/OHRM_1.24_F1,None,component-10,1002,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.24,Register Treatment,BRD_01/OHRM_1.24_TC15,Book treatment,Navigate to Register Treatment page,BRD_01/OHRM_1.24_TC15_2,"Select category, location, etc. In the page",Enable textboxes to enter category details,BRD_01/OHRM_1.24_F1,None,component-3,1004,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.24,Register Treatment,BRD_01/OHRM_1.24_TC15,Book treatment,Navigate to Register Treatment page,BRD_01/OHRM_1.24_TC15_3,Click on select Doctor button,Enable Doctor Selection,BRD_01/OHRM_1.24_F1,None,component-9,1003,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.24,Register Treatment,BRD_01/OHRM_1.24_TC15,Book treatment,Navigate to Register Treatment page,BRD_01/OHRM_1.24_TC15_4,"Error alert should be displayed ""Please select all the values!!"" if all the values are not selected.",Error message Please select the Values,BRD_01/OHRM_1.24_F1,None,component-3,1004,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.24,Register Treatment,BRD_01/OHRM_1.24_TC15,Book treatment,Navigate to Register Treatment page,BRD_01/OHRM_1.24_TC15_5,Entry will get displayed in the Doctor table if criteria and values are selected.,Enable to enter details,BRD_01/OHRM_1.24_F1,None,component-3,1004,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.24,Register Treatment,BRD_01/OHRM_1.24_TC15,Book treatment,Navigate to Register Treatment page,BRD_01/OHRM_1.24_TC15_6,"Click on ""Submit Appointment"" button",Book appointment,BRD_01/OHRM_1.24_F1,None,component-10,1002,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.24,Register Treatment,BRD_01/OHRM_1.24_TC15,Book treatment,Navigate to Register Treatment page,BRD_01/OHRM_1.24_TC15_7,"Error alert should be displayed ""Select a doctor!"" if a row is not selected.",Error message Please select the Doctor,BRD_01/OHRM_1.24_F1,None,component-9,1003,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.25,Doctor Login page and edit details,BRD_01/OHRM_1.25_TC16,Doctor Login to edit profile,Doctor update profile,BRD_01/OHRM_1.25_TC16_1,Login and navigate to  Edit Profile page,Doctor Edit Profile Page to display,BRD_01/OHRM_1.25_F1,None,component-8,1009,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.25,Doctor Login page and edit details,BRD_01/OHRM_1.25_TC16,Doctor Login to edit profile,Doctor update profile,BRD_01/OHRM_1.25_TC16_2,Make necessary changes on the page,Enable the fileds that can be modified,BRD_01/OHRM_1.25_F1,None,component-5,1005,,None,None,None,,,,"Username,Password,Member_ID",1024
Member,Omni,p12345,BRD_01/OHRM_1.26,View Assigned Patients,BRD_01/OHRM_1.26_TC17,Doctor to view list of patients Assigned,List of patients Assigned ,BRD_01/OHRM_1.26_TC17_1,Login and navigate to View Assigned Patients page,Navigate to  Assigned Patients page,BRD_01/OHRM_1.26_F1,None,component-10,1002,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.26,View Assigned Patients,BRD_01/OHRM_1.26_TC17,Doctor to view list of patients Assigned,List of patients Assigned ,BRD_01/OHRM_1.26_TC17_3,"Error alert should be displayed ""Select a Patient "" if any row is not selected","Error meassage to be displayed ""Select a Patient """,BRD_01/OHRM_1.26_F1,None,component-3,1004,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.27,Patient Diagnosis,BRD_01/OHRM_1.27_TC18,Patient diagnosis details,Patient diagnosis page with all details is displayed,BRD_01/OHRM_1.27_TC18_3,"Error alert should be displayed ""Please select all the values"" if all the values are not selected/added.",Alert message Please select all the values,BRD_01/OHRM_1.27_F3,None,component-9,1003,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.28,Refer Patient,BRD_01/OHRM_1.28_TC19,Refer Patient to other doctor,Validate can this patient be refered to other doctor or not,BRD_01/OHRM_1.28_TC19_1,"Error alert should be displayed ""Cannot refer this patient as their treatment status is done!"" if a patient is selected with status = ""Done""",Error Message Cannot refer this patient as their treatment status is done!,BRD_01/OHRM_1.28_F1,None,component-9,1003,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.28,Refer Patient,BRD_01/OHRM_1.28_TC19,Refer Patient to other doctor,Validate can this patient be refered to other doctor or not,BRD_01/OHRM_1.28_TC19_2,"Reassignment of a patient page will open if a patient is selected with status = ""Active""",Enable refer option,BRD_01/OHRM_1.28_F1,None,component-8,1009,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.28,Refer Patient,BRD_01/OHRM_1.28_TC19,Refer Patient to other doctor,Validate can this patient be refered to other doctor or not,BRD_01/OHRM_1.28_TC19_3,"Click on ""Submit "" button","Alert message """"Select reassigned doctor! "" ",BRD_01/OHRM_1.28_F1,None,component-9,1003,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.28,Refer Patient,BRD_01/OHRM_1.28_TC19,Refer Patient to other doctor,Validate can this patient be refered to other doctor or not,BRD_01/OHRM_1.28_TC19_4,"Error alert should be displayed ""Select reassigned doctor! "" if reassigned doctor is not selected","Alert message ""Select reassigned doctor! "" ",BRD_01/OHRM_1.28_F1,None,component-3,1004,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.28,Refer Patient,BRD_01/OHRM_1.28_TC19,Refer Patient to other doctor,Validate can this patient be refered to other doctor or not,BRD_01/OHRM_1.28_TC19_5,"Alert message should be displayed ""Patient re-assignment done successfully! "" and redirected to View Assigned Patients page if reassigned doctor is  selected","Alert message ""Select reassigned doctor! "" ",BRD_01/OHRM_1.28_F1,None,component-5,1005,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.29,Full Patient History,BRD_01/OHRM_1.29_TC20,Patient History page,Patient medical Details Page,BRD_01/OHRM_1.29_TC20_2,"Error alert should be displayed ""Select a Patient "" if any row is not selected","Error meassage to be displayed ""Select a Patient """,BRD_01/OHRM_1.29_F2,None,component-8,1009,,None,None,None,,,,None,
Member,Omni,p12345,BRD_01/OHRM_1.29,Full Patient History,BRD_01/OHRM_1.29_TC20,Patient History page,Patient medical Details Page,BRD_01/OHRM_1.29_TC20_3,Selected Patient click the Details ,Patient details page to be displayed,BRD_01/OHRM_1.29_F2,None,component-5,1005,,None,None,None,,,,None,
Member,Omni,p12345,BRD_02/PS_OS1.10,ONLINE PATIENT SCHEDULING SYSTEM,BRD_02/PS_OS1.10_TC1,Login Screen,Enter invalid email and password and press “Login” button.,BRD_02/PS_OS1.10_TC1_1,Check whether Email id textbox is empty or not once login is pressed,Warning message displayed to prompt email and password.,BRD_02/PS_OS1.10_F1,Login Functionality,component-4,1001,,None,,Needs to have a valid ID and password.,,,,None,
Member,Omni,p12345,BRD_02/PS_OS1.10,ONLINE PATIENT SCHEDULING SYSTEM,BRD_02/PS_OS1.10_TC1,Login Screen,Enter invalid email and password and press “Login” button.,BRD_02/PS_OS1.10_TC1_2,Check whether Password textbox is empty or not once login is pressed,Warning message displayed to prompt email and password.,BRD_02/PS_OS1.10_F1,Login Functionality,component-4,1001,,None,,Needs to have a valid ID and password.,,,,None,
